year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,games_played
2015,Justin Hardy,Justin,Hardy,WR,5,10.0000,70.0000,192,0.0000,0.0000,4.5600,0.0000,0.0000,4.2100,6.6300,36.5000,114,11,0,East Carolina,,0,0,0,5.4,16
2015,Justin Hardy,Justin,Hardy,WR,5,10.0000,70.0000,192,0.0000,0.0000,4.5600,0.0000,0.0000,4.2100,6.6300,36.5000,114,11,0,East Carolina,,0,0,0,5.4,9
2015,Jeff Heuerman,Jeff,Heuerman,TE,6,5.0000,77.0000,254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,0,Ohio St.,,0,0,0,5.4,12
2015,Jesse James,Jesse,James,TE,6,7.0000,79.0000,261,0.0000,0.0000,4.8300,0.0000,0.0000,4.5000,0.0000,37.5000,121,26,0,Penn St.,,0,0,0,5.1,16
2015,Jesse James,Jesse,James,TE,6,7.0000,79.0000,261,0.0000,0.0000,4.8300,0.0000,0.0000,4.5000,0.0000,37.5000,121,26,0,Penn St.,,0,0,0,5.1,8
2015,David Johnson,David,Johnson,RB,6,1.0000,73.0000,224,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,6.8200,41.5000,127,25,0,Northern Iowa,,0,0,0,5.3,16
2015,David Johnson,David,Johnson,RB,6,1.0000,73.0000,224,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,6.8200,41.5000,127,25,0,Northern Iowa,,0,0,0,5.3,16
2015,David Johnson,David,Johnson,RB,6,1.0000,73.0000,224,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,6.8200,41.5000,127,25,0,Northern Iowa,,0,0,0,5.3,16
2015,David Johnson,David,Johnson,RB,6,1.0000,73.0000,224,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,6.8200,41.5000,127,25,0,Northern Iowa,,0,0,0,5.3,16
2015,David Johnson,David,Johnson,RB,6,1.0000,73.0000,224,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,6.8200,41.5000,127,25,0,Northern Iowa,,0,0,0,5.3,14
