year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,games_played
2003,Carson Palmer,Carson,Palmer,QB,6,5.0000,77.0000,232,0.0000,0.0000,4.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,USC,1(1),1,1,26,0.0,175
2003,Dave Ragone,Dave,Ragone,QB,6,4.0000,76.0000,249,0.0000,0.0000,4.9900,0.0000,0.0000,4.3600,0.0000,30.5000,101,0,3,Louisville,24(88),24,88,31,0.0,2
2003,LaBrandon Toefield,LaBrandon,Toefield,RB,5,11.0000,71.0000,233,0.0000,0.0000,4.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0,19,4,LSU,35(132),35,132,0,0.0,45
2003,Seneca Wallace,Seneca,Wallace,QB,6,1.0000,73.0000,196,0.0000,0.0000,4.5600,0.0000,0.0000,4.1400,0.0000,38.0000,127,0,4,Iowa State,13(110),13,110,12,0.0,64
2003,Jason Witten,Jason,Witten,TE,6,6.0000,78.0000,264,0.0000,0.0000,4.6500,0.0000,0.0000,0.0000,0.0000,31.0000,0,25,3,Tennessee,5(69),5,69,0,0.0,223
2002,James Allen,James,Allen,OLB,6,3.0000,75.0000,240,0.0000,0.0000,4.6200,0.0000,0.0000,4.2100,0.0000,38.0000,126,24,3,Oregon State,17(82),17,82,0,0.0,66
2002,Reche Caldwell,Reche,Caldwell,WR,6,1.0000,73.0000,194,0.0000,0.0000,4.5300,0.0000,0.0000,4.1000,0.0000,41.5000,130,0,2,Florida,16(48),16,48,0,0.0,71
2002,David Carr,David,Carr,QB,6,4.0000,76.0000,223,0.0000,0.0000,4.6700,0.0000,0.0000,4.2800,0.0000,35.0000,108,0,1,Fresno State,1(1),1,1,24,0.0,94
2002,Rohan Davey,Rohan,Davey,QB,6,2.0000,74.0000,245,0.0000,0.0000,4.7400,0.0000,0.0000,0.0000,0.0000,25.5000,0,0,4,LSU,19(117),19,117,17,0.0,7
2002,Randy Fasani,Randy,Fasani,QB,6,4.0000,76.0000,224,0.0000,0.0000,4.7700,0.0000,0.0000,3.8700,0.0000,31.5000,106,0,5,Stanford,2(137),2,137,25,0.0,4
2002,Tony Fisher,Tony,Fisher,RB,6,2.0000,74.0000,226,0.0000,0.0000,4.6600,0.0000,0.0000,4.1300,0.0000,41.5000,126,21,0,,,0,0,0,0.0,68
2002,DeShaun Foster,DeShaun,Foster,RB,6,1.0000,73.0000,222,0.0000,0.0000,4.5700,0.0000,0.0000,4.1600,0.0000,35.5000,119,20,2,UCLA,2(34),2,34,0,0.0,79
2002,Jabar Gaffney,Jabar,Gaffney,WR,6,3.0000,75.0000,193,0.0000,0.0000,4.5600,0.0000,0.0000,4.0600,0.0000,0.0000,0,0,2,Florida,1(33),1,33,0,0.0,158
2002,David Garrard,David,Garrard,QB,6,2.0000,74.0000,235,0.0000,0.0000,4.8200,0.0000,0.0000,4.2600,0.0000,33.5000,111,0,4,East Carolina,10(108),10,108,14,0.0,86
2002,David Givens,David,Givens,WR,6,1.0000,73.0000,217,0.0000,0.0000,4.5600,0.0000,0.0000,4.1300,0.0000,40.5000,126,0,7,Notre Dame,42(253),42,253,0,0.0,58
2002,Joey Harrington,Joey,Harrington,QB,6,4.0000,76.0000,215,0.0000,0.0000,4.8900,0.0000,0.0000,4.2100,0.0000,32.0000,112,0,1,Oregon,3(3),3,3,32,0.0,81
2002,Ron Johnson,Ron,Johnson,WR,6,3.0000,75.0000,225,0.0000,0.0000,4.7000,0.0000,0.0000,4.0200,0.0000,34.5000,118,0,4,Minnesota,25(123),25,123,0,0.0,81
2002,Kurt Kittner,Kurt,Kittner,QB,6,2.0000,74.0000,221,0.0000,0.0000,4.8600,0.0000,0.0000,4.5000,0.0000,27.0000,0,0,5,Illinois,23(158),23,158,31,0.0,7
2002,Josh McCown,Josh,McCown,QB,6,4.0000,76.0000,223,0.0000,0.0000,4.5900,0.0000,0.0000,3.9000,0.0000,38.5000,120,0,3,Sam Houston State,16(81),16,81,30,0.0,82
2002,Adrian Peterson,Adrian,Peterson,RB,5,10.0000,70.0000,214,0.0000,0.0000,4.6800,0.0000,0.0000,4.6000,0.0000,34.0000,119,14,6,Georgia Southern,27(199),27,199,0,0.0,106
2002,Patrick Ramsey,Patrick,Ramsey,QB,6,2.0000,74.0000,219,0.0000,0.0000,5.2400,0.0000,0.0000,4.0900,0.0000,33.5000,0,0,1,Tulane,32(32),32,32,32,0.0,37
2002,Antwaan Randle El,Antwaan,Randle,WR,5,10.0000,70.0000,191,0.0000,0.0000,4.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2,Indiana,30(62),30,62,17,0.0,143
2002,Steve Smith,Steve,Smith,SS,6,1.0000,73.0000,193,0.0000,0.0000,4.6200,0.0000,0.0000,4.2200,0.0000,30.5000,110,0,7,Oregon,35(246),35,246,0,0.0,219
2002,Chester Taylor,Chester,Taylor,RB,5,11.0000,71.0000,213,0.0000,0.0000,4.5800,0.0000,0.0000,0.0000,0.0000,33.0000,114,22,6,Toledo,35(207),35,207,0,0.0,151
2002,Brian Westbrook,Brian,Westbrook,RB,5,9.0000,69.0000,200,0.0000,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,37.0000,118,26,3,Villanova,26(91),26,91,0,0.0,121
2001,Drew Brees,Drew,Brees,QB,6,1.0000,73.0000,213,0.0000,0.0000,4.8300,0.0000,0.0000,4.2100,7.0900,32.0000,105,0,2,Purdue,1(32),1,32,28,0.0,233
2001,Quincy Carter,Quincy,Carter,QB,6,2.0000,74.0000,225,0.0000,0.0000,4.5800,0.0000,0.0000,4.1200,0.0000,35.5000,113,0,2,Georgia,22(53),22,53,30,0.0,38
2001,Rod Gardner,Rod,Gardner,WR,6,2.0000,74.0000,219,0.0000,0.0000,4.4800,0.0000,0.0000,0.0000,0.0000,36.0000,0,0,1,Clemson,15(15),15,15,0,0.0,91
2001,Tim Hasselbeck,Tim,Hasselbeck,QB,6,1.0000,73.0000,211,0.0000,0.0000,4.8300,0.0000,0.0000,4.4000,0.0000,33.0000,113,0,0,,,0,0,23,0.0,12
2001,Chad Johnson,Chad,Johnson,WR,6,1.0000,73.0000,192,0.0000,0.0000,4.5700,0.0000,0.0000,4.1400,0.0000,33.0000,108,0,2,Oregon State,5(36),5,36,0,0.0,166
2001,Cleo Lemon,Cleo,Lemon,QB,6,2.0000,74.0000,226,0.0000,0.0000,4.8700,0.0000,0.0000,4.2700,0.0000,35.5000,106,0,0,,,0,0,18,0.0,15
2001,Deuce McAllister,Deuce,McAllister,RB,6,1.0000,73.0000,222,0.0000,0.0000,4.4100,0.0000,0.0000,0.0000,0.0000,37.5000,0,20,1,Mississippi,23(23),23,23,0,0.0,97
2001,Jesse Palmer,Jesse,Palmer,QB,6,2.0000,74.0000,231,0.0000,0.0000,4.7800,0.0000,0.0000,4.2900,0.0000,35.5000,112,0,4,Florida,30(125),30,125,32,0.0,8
2001,Steve Smith,Steve,Smith,WR,5,9.0000,69.0000,184,0.0000,0.0000,4.4100,0.0000,0.0000,4.2500,0.0000,38.5000,121,0,3,Utah,12(74),12,74,0,0.0,219
2001,LaDainian Tomlinson,LaDainian,Tomlinson,RB,5,10.0000,70.0000,221,0.0000,0.0000,4.4600,0.0000,0.0000,4.2100,0.0000,40.5000,0,18,1,TCU,5(5),5,5,0,0.0,170
2001,Reggie Wayne,Reggie,Wayne,WR,6,1.0000,73.0000,198,0.0000,0.0000,4.4500,0.0000,0.0000,0.0000,0.0000,36.0000,0,0,1,Miami (FL),30(30),30,30,0,0.0,211
2000,Tom Brady,Tom,Brady,QB,6,5.0000,77.0000,211,0.0000,0.0000,5.2800,0.0000,0.0000,4.3800,7.2000,24.5000,99,0,6,Michigan,33(199),33,199,33,0.0,237
2000,Dante Hall,Dante,Hall,RB,5,8.0000,68.0000,191,0.0000,0.0000,4.4400,0.0000,0.0000,3.8200,0.0000,38.0000,123,18,5,Texas A&M,24(153),24,153,0,0.0,112
2000,Jarious Jackson,Jarious,Jackson,QB,6,1.0000,73.0000,226,0.0000,0.0000,4.6800,0.0000,0.0000,0.0000,0.0000,0.0000,109,0,7,Notre Dame,8(214),8,214,18,0.0,5
2000,Doug Johnson,Doug,Johnson,QB,6,3.0000,75.0000,226,0.0000,0.0000,4.9500,0.0000,0.0000,0.0000,0.0000,29.5000,96,0,0,,,0,0,28,0.0,25
2000,Tee Martin,Tee,Martin,QB,6,2.0000,74.0000,227,0.0000,0.0000,4.5800,0.0000,0.0000,0.0000,0.0000,34.5000,113,0,5,Tennessee,34(163),34,163,11,0.0,3
2000,Dennis Northcutt,Dennis,Northcutt,WR,5,11.0000,71.0000,175,0.0000,0.0000,4.4300,0.0000,0.0000,4.0400,0.0000,37.5000,123,0,2,Arizona,1(32),1,32,0,0.0,144
2000,Chad Pennington,Chad,Pennington,QB,6,4.0000,76.0000,229,0.0000,0.0000,4.8100,0.0000,0.0000,4.1600,0.0000,33.5000,111,0,1,Marshall,18(18),18,18,25,0.0,89
2000,Tim Rattay,Tim,Rattay,QB,6,1.0000,73.0000,215,0.0000,0.0000,4.9100,0.0000,0.0000,4.2100,0.0000,25.5000,100,0,7,Louisiana Tech,6(212),6,212,27,0.0,40
2000,Chris Redman,Chris,Redman,QB,6,3.0000,75.0000,222,0.0000,0.0000,5.3700,0.0000,0.0000,4.7800,0.0000,26.5000,98,0,3,Louisville,13(75),13,75,16,0.0,30
2000,Brian Urlacher,Brian,Urlacher,OLB,6,4.0000,76.0000,258,0.0000,0.0000,4.5900,0.0000,0.0000,4.1800,0.0000,34.0000,122,27,1,New Mexico,9(9),9,9,0,0.0,182
1999,Kevin Faulk,Kevin,Faulk,RB,5,8.0000,68.0000,205,0.0000,0.0000,4.5700,0.0000,0.0000,4.0900,0.0000,34.0000,114,0,2,LSU,15(46),15,46,0,0.0,161
1999,Joe Germaine,Joe,Germaine,QB,6,1.0000,73.0000,211,0.0000,0.0000,4.8300,0.0000,0.0000,4.2100,0.0000,32.0000,105,0,4,Ohio State,6(101),6,101,25,0.0,3
1999,Kevin Johnson,Kevin,Johnson,WR,5,11.0000,71.0000,194,0.0000,0.0000,4.4100,0.0000,0.0000,3.8600,0.0000,36.5000,115,0,2,Syracuse,1(32),1,32,0,0.0,101
1999,Shaun King,Shaun,King,QB,6,1.0000,73.0000,221,0.0000,0.0000,4.7700,0.0000,0.0000,4.2900,0.0000,33.0000,113,0,2,Tulane,19(50),19,50,25,0.0,34
