year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,games_played
2015,Jamon Brown,Jamon,Brown,OT,6,4.0000,76.0000,323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Louisville,,0,0,0,5.3,11
2015,Jamon Brown,Jamon,Brown,OT,6,4.0000,76.0000,323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Louisville,,0,0,0,5.3,9
2015,A.J. Cann,A.J.,Cann,OG,6,3.0000,75.0000,313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,0,South Carolina,,0,0,0,6.0,16
2015,A.J. Cann,A.J.,Cann,OG,6,3.0000,75.0000,313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,0,South Carolina,,0,0,0,6.0,14
2015,Joe Cardona,Joe,Cardona,LS,6,2.0000,74.0000,242,0.0000,0.0000,4.9100,0.0000,0.0000,0.0000,0.0000,33.0000,0,30,0,Navy,,0,0,0,0.0,16
2015,Joe Cardona,Joe,Cardona,LS,6,2.0000,74.0000,242,0.0000,0.0000,4.9100,0.0000,0.0000,0.0000,0.0000,33.0000,0,30,0,Navy,,0,0,0,0.0,16
2015,T.J. Clemmings,T.J.,Clemmings,OT,6,5.0000,77.0000,309,0.0000,0.0000,5.1400,0.0000,0.0000,4.5400,7.6800,32.5000,111,22,0,Pittsburgh,,0,0,0,6.1,15
2015,T.J. Clemmings,T.J.,Clemmings,OT,6,5.0000,77.0000,309,0.0000,0.0000,5.1400,0.0000,0.0000,4.5400,7.6800,32.5000,111,22,0,Pittsburgh,,0,0,0,6.1,16
2015,La'el Collins,La'el,Collins,OT,6,4.0000,76.0000,305,0.0000,0.0000,5.1200,0.0000,0.0000,4.6300,7.7000,27.0000,108,21,0,LSU,,0,0,0,6.2,3
2015,La'el Collins,La'el,Collins,OT,6,4.0000,76.0000,305,0.0000,0.0000,5.1200,0.0000,0.0000,4.6300,7.7000,27.0000,108,21,0,LSU,,0,0,0,6.2,12
2015,Andrew Donnal,Andrew,Donnal,OT,6,6.0000,78.0000,313,0.0000,0.0000,5.3100,0.0000,0.0000,4.7700,7.8400,32.0000,101,17,0,Iowa,,0,0,0,5.4,16
2015,Andrew Donnal,Andrew,Donnal,OT,6,6.0000,78.0000,313,0.0000,0.0000,5.3100,0.0000,0.0000,4.7700,7.8400,32.0000,101,17,0,Iowa,,0,0,0,5.4,5
2015,Jamil Douglas,Jamil,Douglas,OG,6,4.0000,76.0000,304,0.0000,0.0000,5.2500,0.0000,0.0000,4.7500,7.9900,29.0000,99,28,0,Arizona State,,0,0,0,5.2,1
2015,Jamil Douglas,Jamil,Douglas,OG,6,4.0000,76.0000,304,0.0000,0.0000,5.2500,0.0000,0.0000,4.7500,7.9900,29.0000,99,28,0,Arizona State,,0,0,0,5.2,16
2015,Cameron Erving,Cameron,Erving,C,6,5.0000,77.0000,313,0.0000,0.0000,5.1500,0.0000,0.0000,4.6300,7.4800,30.5000,112,30,0,Florida St.,,0,0,0,5.8,13
2015,Cameron Erving,Cameron,Erving,C,6,5.0000,77.0000,313,0.0000,0.0000,5.1500,0.0000,0.0000,4.6300,7.4800,30.5000,112,30,0,Florida St.,,0,0,0,5.8,16
2015,Tayo Fabuluje,Tayo,Fabuluje,OG,6,6.0000,78.0000,353,0.0000,0.0000,5.5500,0.0000,0.0000,4.7700,0.0000,29.5000,0,0,0,TCU,,0,0,0,5.3,4
2015,Jon Feliciano,Jon,Feliciano,OG,6,4.0000,76.0000,323,0.0000,0.0000,5.3300,0.0000,0.0000,4.7400,0.0000,26.5000,97,0,0,Miami,,0,0,0,4.8,16
2015,Jon Feliciano,Jon,Feliciano,OG,6,4.0000,76.0000,323,0.0000,0.0000,5.3300,0.0000,0.0000,4.7400,0.0000,26.5000,97,0,0,Miami,,0,0,0,4.8,6
2015,B.J. Finney,B.J.,Finney,C,6,4.0000,76.0000,318,0.0000,0.0000,5.2500,0.0000,0.0000,4.7600,0.0000,24.0000,99,20,0,Kansas St.,,0,0,0,5.6,13
2015,Jake Fisher,Jake,Fisher,OT,6,6.0000,78.0000,306,0.0000,0.0000,5.0100,0.0000,0.0000,4.3300,7.2500,32.5000,0,25,0,Oregon,,0,0,0,5.7,15
2015,Jake Fisher,Jake,Fisher,OT,6,6.0000,78.0000,306,0.0000,0.0000,5.0100,0.0000,0.0000,4.3300,7.2500,32.5000,0,25,0,Oregon,,0,0,0,5.7,14
2015,Ereck Flowers,Ereck,Flowers,OT,6,6.0000,78.0000,329,0.0000,0.0000,5.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0,37,0,Miami,,0,0,0,6.0,16
2015,Ereck Flowers,Ereck,Flowers,OT,6,6.0000,78.0000,329,0.0000,0.0000,5.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0,37,0,Miami,,0,0,0,6.0,15
2015,Max Garcia,Max,Garcia,C,6,4.0000,76.0000,309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Florida,,0,0,0,5.2,16
2015,Max Garcia,Max,Garcia,C,6,4.0000,76.0000,309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Florida,,0,0,0,5.2,16
2015,Mark Glowinski,Mark,Glowinski,OG,6,4.0000,76.0000,307,0.0000,0.0000,5.2000,0.0000,0.0000,4.5800,7.5600,29.5000,113,31,0,West Virginia,,0,0,0,5.4,16
2015,Mark Glowinski,Mark,Glowinski,OG,6,4.0000,76.0000,307,0.0000,0.0000,5.2000,0.0000,0.0000,4.5800,7.5600,29.5000,113,31,0,West Virginia,,0,0,0,5.4,10
2015,Hroniss Grasu,Hroniss,Grasu,C,6,3.0000,75.0000,297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Oregon,,0,0,0,5.7,8
2015,Chaz Green,Chaz,Green,OT,6,5.0000,77.0000,314,0.0000,0.0000,5.1600,0.0000,0.0000,4.7000,8.0000,29.5000,106,21,0,Florida,,0,0,0,5.1,4
2015,Chaz Green,Chaz,Green,OT,6,5.0000,77.0000,314,0.0000,0.0000,5.1600,0.0000,0.0000,4.7000,8.0000,29.5000,106,21,0,Florida,,0,0,0,5.1,0
2015,Bobby Hart,Bobby,Hart,OG,6,5.0000,77.0000,329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Florida St.,,0,0,0,5.1,14
2015,Bobby Hart,Bobby,Hart,OG,6,5.0000,77.0000,329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Florida St.,,0,0,0,5.1,9
2015,Rob Havenstein,Rob,Havenstein,OT,6,7.0000,79.0000,321,0.0000,0.0000,5.4600,0.0000,0.0000,4.8700,8.2800,28.5000,96,16,0,Wisconsin,,0,0,0,5.8,15
2015,Rob Havenstein,Rob,Havenstein,OT,6,7.0000,79.0000,321,0.0000,0.0000,5.4600,0.0000,0.0000,4.8700,8.2800,28.5000,96,16,0,Wisconsin,,0,0,0,5.8,13
2015,D.J. Humphries,D.J.,Humphries,OT,6,5.0000,77.0000,307,0.0000,0.0000,5.1200,0.0000,0.0000,4.6400,7.8700,31.0000,104,26,0,Florida,,0,0,0,5.8,13
2015,D.J. Humphries,D.J.,Humphries,OT,6,5.0000,77.0000,307,0.0000,0.0000,5.1200,0.0000,0.0000,4.6400,7.8700,31.0000,104,26,0,Florida,,0,0,0,5.8,0
2015,Jesse James,Jesse,James,TE,6,7.0000,79.0000,261,0.0000,0.0000,4.8300,0.0000,0.0000,4.5000,0.0000,37.5000,121,26,0,Penn St.,,0,0,0,5.1,1
2015,Jesse James,Jesse,James,TE,6,7.0000,79.0000,261,0.0000,0.0000,4.8300,0.0000,0.0000,4.5000,0.0000,37.5000,121,26,0,Penn St.,,0,0,0,5.1,1
2015,Arie Kouandjio,Arie,Kouandjio,OG,6,5.0000,77.0000,310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Alabama,,0,0,0,5.3,5
2015,Arie Kouandjio,Arie,Kouandjio,OG,6,5.0000,77.0000,310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Alabama,,0,0,0,5.3,3
2015,Greg Mancz,Greg,Mancz,C,6,4.0000,76.0000,301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Toledo,,0,0,0,5.4,16
2015,Greg Mancz,Greg,Mancz,C,6,4.0000,76.0000,301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Toledo,,0,0,0,5.4,3
2015,Ali Marpet,Ali,Marpet,C,6,4.0000,76.0000,307,0.0000,0.0000,4.9800,0.0000,0.0000,4.4700,7.3300,30.5000,108,30,0,Hobart & William Smith,,0,0,0,5.4,16
2015,Ali Marpet,Ali,Marpet,C,6,4.0000,76.0000,307,0.0000,0.0000,4.9800,0.0000,0.0000,4.4700,7.3300,30.5000,108,30,0,Hobart & William Smith,,0,0,0,5.4,13
2015,John Miller,John,Miller,OG,6,2.0000,74.0000,303,0.0000,0.0000,5.3300,0.0000,0.0000,4.7500,8.2000,27.0000,104,29,0,Louisville,,0,0,0,5.5,16
2015,John Miller,John,Miller,OG,6,2.0000,74.0000,303,0.0000,0.0000,5.3300,0.0000,0.0000,4.7500,8.2000,27.0000,104,29,0,Louisville,,0,0,0,5.5,12
2015,Mitch Morse,Mitch,Morse,OG,6,5.0000,77.0000,305,0.0000,0.0000,5.1400,0.0000,0.0000,4.5000,7.6000,31.0000,112,36,0,Missouri,,0,0,0,5.2,16
2015,Mitch Morse,Mitch,Morse,OG,6,5.0000,77.0000,305,0.0000,0.0000,5.1400,0.0000,0.0000,4.5000,7.6000,31.0000,112,36,0,Missouri,,0,0,0,5.2,15
2015,Cedric Ogbuehi,Cedric,Ogbuehi,OT,6,5.0000,77.0000,306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Texas A&M,,0,0,0,5.9,14
2015,Cedric Ogbuehi,Cedric,Ogbuehi,OT,6,5.0000,77.0000,306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Texas A&M,,0,0,0,5.9,5
2015,Andrus Peat,Andrus,Peat,OT,6,7.0000,79.0000,313,0.0000,0.0000,5.1800,0.0000,0.0000,4.6200,8.0100,31.0000,105,0,0,Stanford,,0,0,0,6.2,15
2015,Andrus Peat,Andrus,Peat,OT,6,7.0000,79.0000,313,0.0000,0.0000,5.1800,0.0000,0.0000,4.6200,8.0100,31.0000,105,0,0,Stanford,,0,0,0,6.2,12
2015,Jeremiah Poutasi,Jeremiah,Poutasi,OG,6,5.0000,77.0000,335,0.0000,0.0000,5.3200,0.0000,0.0000,4.8900,8.0900,26.5000,95,26,0,Utah,,0,0,0,5.4,1
2015,Jeremiah Poutasi,Jeremiah,Poutasi,OG,6,5.0000,77.0000,335,0.0000,0.0000,5.3200,0.0000,0.0000,4.8900,8.0900,26.5000,95,26,0,Utah,,0,0,0,5.4,11
2015,Corey Robinson,Corey,Robinson,OT,6,7.0000,79.0000,324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,28,0,South Carolina,,0,0,0,5.3,14
2015,Corey Robinson,Corey,Robinson,OT,6,7.0000,79.0000,324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,28,0,South Carolina,,0,0,0,5.3,1
2015,Ty Sambrailo,Ty,Sambrailo,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3600,0.0000,0.0000,4.5800,7.5400,29.0000,97,23,0,Colorado St.,,0,0,0,5.6,10
2015,Ty Sambrailo,Ty,Sambrailo,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3600,0.0000,0.0000,4.5800,7.5400,29.0000,97,23,0,Colorado St.,,0,0,0,5.6,3
2015,Brandon Scherff,Brandon,Scherff,OG,6,5.0000,77.0000,319,0.0000,0.0000,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Iowa,,0,0,0,6.4,16
2015,Brandon Scherff,Brandon,Scherff,OG,6,5.0000,77.0000,319,0.0000,0.0000,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,0,Iowa,,0,0,0,6.4,16
2015,Austin Shepherd,Austin,Shepherd,OT,6,4.0000,76.0000,315,0.0000,0.0000,5.3900,0.0000,0.0000,4.7000,8.0400,29.0000,94,17,0,Alabama,,0,0,0,5.3,14
2015,Donovan Smith,Donovan,Smith,OG,6,6.0000,78.0000,338,0.0000,0.0000,5.2700,0.0000,0.0000,4.7900,7.9500,32.0000,109,26,0,Penn St.,,0,0,0,5.3,16
2015,Donovan Smith,Donovan,Smith,OG,6,6.0000,78.0000,338,0.0000,0.0000,5.2700,0.0000,0.0000,4.7900,7.9500,32.0000,109,26,0,Penn St.,,0,0,0,5.3,16
2015,Laken Tomlinson,Laken,Tomlinson,OG,6,3.0000,75.0000,323,0.0000,0.0000,5.3300,0.0000,0.0000,4.8700,8.1700,31.5000,103,25,0,Duke,,0,0,0,5.6,16
2015,Laken Tomlinson,Laken,Tomlinson,OG,6,3.0000,75.0000,323,0.0000,0.0000,5.3300,0.0000,0.0000,4.8700,8.1700,31.5000,103,25,0,Duke,,0,0,0,5.6,16
2015,Daryl Williams,Daryl,Williams,OT,6,5.0000,77.0000,327,0.0000,0.0000,5.3400,0.0000,0.0000,5.1500,0.0000,26.0000,97,27,0,Oklahoma,,0,0,0,5.6,13
2015,Daryl Williams,Daryl,Williams,OT,6,5.0000,77.0000,327,0.0000,0.0000,5.3400,0.0000,0.0000,5.1500,0.0000,26.0000,97,27,0,Oklahoma,,0,0,0,5.6,10
2014,Joel Bitonio,Joel,Bitonio,OT,6,4.0000,76.0000,302,0.0000,0.0000,4.9700,0.0000,0.0000,4.4400,7.3700,32.0000,114,22,2,Nevada,0,3,35,0,5.5,5
2014,Joel Bitonio,Joel,Bitonio,OT,6,4.0000,76.0000,302,0.0000,0.0000,4.9700,0.0000,0.0000,4.4400,7.3700,32.0000,114,22,2,Nevada,0,3,35,0,5.5,10
2014,Joel Bitonio,Joel,Bitonio,OT,6,4.0000,76.0000,302,0.0000,0.0000,4.9700,0.0000,0.0000,4.4400,7.3700,32.0000,114,22,2,Nevada,0,3,35,0,5.5,16
2014,Russell Bodine,Russell,Bodine,C,6,3.0000,75.0000,310,0.0000,0.0000,5.1800,0.0000,0.0000,4.6600,8.2600,29.0000,109,42,4,North Carolina,0,15,111,0,5.3,16
2014,Russell Bodine,Russell,Bodine,C,6,3.0000,75.0000,310,0.0000,0.0000,5.1800,0.0000,0.0000,4.6600,8.2600,29.0000,109,42,4,North Carolina,0,15,111,0,5.3,16
2014,Russell Bodine,Russell,Bodine,C,6,3.0000,75.0000,310,0.0000,0.0000,5.1800,0.0000,0.0000,4.6600,8.2600,29.0000,109,42,4,North Carolina,0,15,111,0,5.3,16
2014,Justin Britt,Justin,Britt,OT,6,6.0000,78.0000,325,0.0000,0.0000,5.1900,0.0000,0.0000,4.6900,8.1400,27.5000,100,23,2,Missouri,0,32,64,0,5.2,15
2014,Justin Britt,Justin,Britt,OT,6,6.0000,78.0000,325,0.0000,0.0000,5.1900,0.0000,0.0000,4.6900,8.1400,27.5000,100,23,2,Missouri,0,32,64,0,5.2,16
2014,Justin Britt,Justin,Britt,OT,6,6.0000,78.0000,325,0.0000,0.0000,5.1900,0.0000,0.0000,4.6900,8.1400,27.5000,100,23,2,Missouri,0,32,64,0,5.2,16
2014,Dakota Dozier,Dakota,Dozier,OT,6,4.0000,76.0000,313,0.0000,0.0000,5.4200,0.0000,0.0000,4.8900,8.1400,24.0000,101,23,5,Furman,0,9,137,0,5.4,13
2014,Dakota Dozier,Dakota,Dozier,OT,6,4.0000,76.0000,313,0.0000,0.0000,5.4200,0.0000,0.0000,4.8900,8.1400,24.0000,101,23,5,Furman,0,9,137,0,5.4,5
2014,Dakota Dozier,Dakota,Dozier,OT,6,4.0000,76.0000,313,0.0000,0.0000,5.4200,0.0000,0.0000,4.8900,8.1400,24.0000,101,23,5,Furman,0,9,137,0,5.4,0
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.5300,0.0000,0.0000,4.2600,7.0800,37.0000,0,12,1,Texas A&M,0,7,7,0,6.2,14
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.5300,0.0000,0.0000,4.2600,7.0800,37.0000,0,12,1,Texas A&M,0,7,7,0,6.2,12
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.5300,0.0000,0.0000,4.2600,7.0800,37.0000,0,12,1,Texas A&M,0,7,7,0,6.2,14
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.5300,0.0000,0.0000,4.2600,7.0800,37.0000,0,12,1,Texas A&M,0,7,7,0,6.2,14
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.5300,0.0000,0.0000,4.2600,7.0800,37.0000,0,12,1,Texas A&M,0,7,7,0,6.2,13
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.5300,0.0000,0.0000,4.2600,7.0800,37.0000,0,12,1,Texas A&M,0,7,7,0,6.2,6
2014,Cameron Fleming,Cameron,Fleming,OT,6,5.0000,77.0000,323,0.0000,0.0000,5.2800,0.0000,0.0000,5.0000,8.2400,23.5000,97,26,5,Stanford,0,12,140,0,5.2,16
2014,Cameron Fleming,Cameron,Fleming,OT,6,5.0000,77.0000,323,0.0000,0.0000,5.2800,0.0000,0.0000,5.0000,8.2400,23.5000,97,26,5,Stanford,0,12,140,0,5.2,12
2014,Cameron Fleming,Cameron,Fleming,OT,6,5.0000,77.0000,323,0.0000,0.0000,5.2800,0.0000,0.0000,5.0000,8.2400,23.5000,97,26,5,Stanford,0,12,140,0,5.2,7
2014,Zach Fulton,Zach,Fulton,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1600,0.0000,0.0000,5.1600,7.8700,24.5000,98,25,7,Tennessee,0,1,193,0,5.3,16
2014,Zach Fulton,Zach,Fulton,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1600,0.0000,0.0000,5.1600,7.8700,24.5000,98,25,7,Tennessee,0,1,193,0,5.3,16
2014,Zach Fulton,Zach,Fulton,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1600,0.0000,0.0000,5.1600,7.8700,24.5000,98,25,7,Tennessee,0,1,193,0,5.3,16
2014,Ryan Groy,Ryan,Groy,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1900,0.0000,0.0000,4.4700,7.4900,26.5000,108,26,0,Wisconsin,0,0,0,0,5.2,16
2014,Ryan Groy,Ryan,Groy,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1900,0.0000,0.0000,4.4700,7.4900,26.5000,108,26,0,Wisconsin,0,0,0,0,5.2,4
2014,Ryan Groy,Ryan,Groy,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1900,0.0000,0.0000,4.4700,7.4900,26.5000,108,26,0,Wisconsin,0,0,0,0,5.2,4
2014,Jonotthan Harrison,Jonotthan,Harrison,C,6,3.0000,75.0000,304,0.0000,0.0000,5.1500,0.0000,0.0000,4.8600,7.9700,27.0000,113,27,0,Florida,0,0,0,0,5.2,13
2014,Jonotthan Harrison,Jonotthan,Harrison,C,6,3.0000,75.0000,304,0.0000,0.0000,5.1500,0.0000,0.0000,4.8600,7.9700,27.0000,113,27,0,Florida,0,0,0,0,5.2,16
2014,Jonotthan Harrison,Jonotthan,Harrison,C,6,3.0000,75.0000,304,0.0000,0.0000,5.1500,0.0000,0.0000,4.8600,7.9700,27.0000,113,27,0,Florida,0,0,0,0,5.2,15
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7.0000,79.0000,331,0.0000,0.0000,5.0400,0.0000,0.0000,4.7700,8.1500,24.0000,95,0,8,Miami,0,13,237,0,5.6,1
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7.0000,79.0000,331,0.0000,0.0000,5.0400,0.0000,0.0000,4.7700,8.1500,24.0000,95,0,8,Miami,0,13,237,0,5.6,10
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7.0000,79.0000,331,0.0000,0.0000,5.0400,0.0000,0.0000,4.7700,8.1500,24.0000,95,0,8,Miami,0,13,237,0,5.6,16
2014,James Hurst,James,Hurst,OT,6,5.0000,77.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,North Carolina,0,0,0,0,5.4,16
2014,James Hurst,James,Hurst,OT,6,5.0000,77.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,North Carolina,0,0,0,0,5.4,16
2014,James Hurst,James,Hurst,OT,6,5.0000,77.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,North Carolina,0,0,0,0,5.4,16
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.1300,0.0000,0.0000,4.3700,7.3000,26.0000,103,22,0,Oklahoma,0,0,0,0,5.2,0
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.1300,0.0000,0.0000,4.3700,7.3000,26.0000,103,22,0,Oklahoma,0,0,0,0,5.2,2
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.1300,0.0000,0.0000,4.3700,7.3000,26.0000,103,22,0,Oklahoma,0,0,0,0,5.2,1
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.1300,0.0000,0.0000,4.3700,7.3000,26.0000,103,22,0,Oklahoma,0,0,0,0,5.2,0
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.1300,0.0000,0.0000,4.3700,7.3000,26.0000,103,22,0,Oklahoma,0,0,0,0,5.2,3
2014,Gabe Jackson,Gabe,Jackson,OG,6,3.0000,75.0000,336,0.0000,0.0000,5.5100,0.0000,0.0000,4.7800,8.2500,29.0000,108,30,3,Mississippi St.,0,17,81,0,6.0,16
2014,Gabe Jackson,Gabe,Jackson,OG,6,3.0000,75.0000,336,0.0000,0.0000,5.5100,0.0000,0.0000,4.7800,8.2500,29.0000,108,30,3,Mississippi St.,0,17,81,0,6.0,16
2014,Gabe Jackson,Gabe,Jackson,OG,6,3.0000,75.0000,336,0.0000,0.0000,5.5100,0.0000,0.0000,4.7800,8.2500,29.0000,108,30,3,Mississippi St.,0,17,81,0,6.0,13
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3400,0.0000,0.0000,4.5600,7.4200,29.0000,103,22,1,Tennessee,0,19,19,0,5.6,16
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3400,0.0000,0.0000,4.5600,7.4200,29.0000,103,22,1,Tennessee,0,19,19,0,5.6,7
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3400,0.0000,0.0000,4.5600,7.4200,29.0000,103,22,1,Tennessee,0,19,19,0,5.6,16
2014,Wesley Johnson,Wesley,Johnson,OT,6,5.0000,77.0000,297,0.0000,0.0000,5.1100,0.0000,0.0000,4.6400,7.4000,29.0000,111,26,6,Vanderbilt,0,13,173,0,5.2,16
2014,Wesley Johnson,Wesley,Johnson,OT,6,5.0000,77.0000,297,0.0000,0.0000,5.1100,0.0000,0.0000,4.6400,7.4000,29.0000,111,26,6,Vanderbilt,0,13,173,0,5.2,10
2014,Wesley Johnson,Wesley,Johnson,OT,6,5.0000,77.0000,297,0.0000,0.0000,5.1100,0.0000,0.0000,4.6400,7.4000,29.0000,111,26,6,Vanderbilt,0,13,173,0,5.2,0
2014,Wesley Johnson,Wesley,Johnson,OT,6,5.0000,77.0000,297,0.0000,0.0000,5.1100,0.0000,0.0000,4.6400,7.4000,29.0000,111,26,6,Vanderbilt,0,13,173,0,5.2,0
2014,Tyler Larsen,Tyler,Larsen,C,6,4.0000,76.0000,313,0.0000,0.0000,0.0000,0.0000,0.0000,4.7000,8.2200,23.5000,102,36,0,Utah St.,0,0,0,0,5.2,9
2014,Taylor Lewan,Taylor,Lewan,OT,6,7.0000,79.0000,309,0.0000,0.0000,4.8700,0.0000,0.0000,4.4900,7.3900,30.5000,117,29,1,Michigan,0,11,11,0,6.2,16
2014,Taylor Lewan,Taylor,Lewan,OT,6,7.0000,79.0000,309,0.0000,0.0000,4.8700,0.0000,0.0000,4.4900,7.3900,30.5000,117,29,1,Michigan,0,11,11,0,6.2,15
2014,Taylor Lewan,Taylor,Lewan,OT,6,7.0000,79.0000,309,0.0000,0.0000,4.8700,0.0000,0.0000,4.4900,7.3900,30.5000,117,29,1,Michigan,0,11,11,0,6.2,11
2014,Brandon Linder,Brandon,Linder,OG,6,6.0000,78.0000,311,0.0000,0.0000,5.3500,0.0000,0.0000,0.0000,0.0000,26.5000,100,30,3,Miami,0,29,93,0,5.3,14
2014,Brandon Linder,Brandon,Linder,OG,6,6.0000,78.0000,311,0.0000,0.0000,5.3500,0.0000,0.0000,0.0000,0.0000,26.5000,100,30,3,Miami,0,29,93,0,5.3,3
2014,Brandon Linder,Brandon,Linder,OG,6,6.0000,78.0000,311,0.0000,0.0000,5.3500,0.0000,0.0000,0.0000,0.0000,26.5000,100,30,3,Miami,0,29,93,0,5.3,15
2014,Corey Linsley,Corey,Linsley,C,6,3.0000,75.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0,36,6,Ohio St.,0,1,161,0,5.1,9
2014,Corey Linsley,Corey,Linsley,C,6,3.0000,75.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0,36,6,Ohio St.,0,1,161,0,5.1,13
2014,Corey Linsley,Corey,Linsley,C,6,3.0000,75.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0,36,6,Ohio St.,0,1,161,0,5.1,16
2014,Spencer Long,Spencer,Long,OG,6,5.0000,77.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,Nebraska,0,14,78,0,5.3,15
2014,Spencer Long,Spencer,Long,OG,6,5.0000,77.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,Nebraska,0,14,78,0,5.3,13
2014,Spencer Long,Spencer,Long,OG,6,5.0000,77.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,Nebraska,0,14,78,0,5.3,5
2014,Marcus Martin,Marcus,Martin,C,6,3.0000,75.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,3,USC,0,6,70,0,5.5,4
2014,Marcus Martin,Marcus,Martin,C,6,3.0000,75.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,3,USC,0,6,70,0,5.5,14
2014,Marcus Martin,Marcus,Martin,C,6,3.0000,75.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,3,USC,0,6,70,0,5.5,8
